local_time,sex,event,round,startlist_url,results_url,summary_url,points_url,pos,bib,name,country,mark
10:50,M,110 Metres Hurdles,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/summary#resultheader,,3,488,Junxi LIU,CHN,13.52
10:50,M,110 Metres Hurdles,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/summary#resultheader,,4,356,Enzo DIESSL,AUT,13.56
10:50,M,110 Metres Hurdles,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/summary#resultheader,,5,467,Craig THORNE,CAN,13.62
10:50,M,110 Metres Hurdles,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/summary#resultheader,,6,1129,Krzysztof KILJAN,POL,13.73
10:50,M,110 Metres Hurdles,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/summary#resultheader,,7,630,Elmo LAKKA,FIN,13.75
10:50,M,110 Metres Hurdles,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/summary#resultheader,,1,432,Rafael PEREIRA,BRA,13.54 Q
10:50,M,110 Metres Hurdles,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/summary#resultheader,,2,664,Raphaël MOHAMED,FRA,13.54 Q
10:50,M,110 Metres Hurdles,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/summary#resultheader,,3,303,Amine BOUANANI,ALG,13.54
10:50,M,110 Metres Hurdles,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/summary#resultheader,,4,758,Manuel MORDI,GER,13.55
10:50,M,110 Metres Hurdles,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/summary#resultheader,,5,1123,Damian CZYKIER,POL,13.71
10:50,M,110 Metres Hurdles,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/summary#resultheader,,,961,David YEFREMOV,KAZ,DQ
10:50,M,110 Metres Hurdles,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/summary#resultheader,,,1117,John CABANG,PHI,DNS
10:50,M,110 Metres Hurdles,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/summary#resultheader,,1,489,Weibo QIN,CHN,13.44 Q
10:50,M,110 Metres Hurdles,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/summary#resultheader,,2,637,Wilhem BELOCIAN,FRA,13.45 Q SB
10:50,M,110 Metres Hurdles,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/summary#resultheader,,3,948,Shunya TAKAYAMA,JPN,13.45
10:50,M,110 Metres Hurdles,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/summary#resultheader,,4,1141,Jakub SZYMAŃSKI,POL,13.63
10:50,M,110 Metres Hurdles,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/summary#resultheader,,5,350,Tayleb WILLIS,AUS,13.67
10:50,M,110 Metres Hurdles,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/summary#resultheader,,6,481,Martín SÁENZ DE SANTA MARÍA,CHI,13.95
10:50,M,110 Metres Hurdles,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/men/110-metres-hurdles/repechage-round/summary#resultheader,,7,373,Elie BACARI,BEL,14.13
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,1,2428,Tara DAVIS-WOODHALL,USA,6.9
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,2,2198,Ese BRUME,NGR,6.76
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,3,2211,Ruth USORO,NGR,6.68
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,4,2457,Jasmine MOORE,USA,6.66
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,5,2300,Alina ROTARU-KOTTMANN,ROU,6.63
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,6,1672,Shiqi XIONG,CHN,6.58
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,7,2173,Pauline HONDEMA,NED,6.55
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,8,2063,Chanice PORTER,JAM,6.48
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,9,2326,Milica GARDAŠEVIĆ,SRB,6.48
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,10,1932,Laura Raquel MÜLLER,GER,6.4
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,11,1692,Natalia LINARES,COL,6.4
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,12,1603,Eliane MARTINS,BRA,6.36
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,13,2284,Agate DE SOUSA,POR,6.34
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,14,2247,Nikola HOROWSKA,POL,6.31
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,15,1743,Esraa OWIS,EGY,6.2
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,16,1756,Tessy EBOSELE,ESP,6.09
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,1,2024,Larissa IAPICHINO,ITA,6.87
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,2,1931,Malaika MIHAMBO,GER,6.86
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,3,2204,Prestina Oluchi OCHONOGOR,NGR,6.65
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,4,2460,Monae' NICHOLS,USA,6.64
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,5,2069,Ackelia SMITH,JAM,6.59
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,6,1620,Marthe KOALA,BUR,6.59
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,7,1836,Hilary KPATCHA,FRA,6.59
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,8,1755,Fátima DIAME,ESP,6.52
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,9,2327,Ivana ŠPANOVIĆ,SRB,6.51
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,10,1618,Plamena MITKOVA,BUL,6.45
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,11,1965,Petra BÁNHIDI-FARKAS,HUN,6.4
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,12,1515,Brooke BUSCHKUEHL,AUS,6.31
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,13,2084,Sumire HATA,JPN,6.31
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,14,1904,Mikaelle ASSANI,GER,6.24
11:15,W,Long Jump,Qualification,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/series#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/long-jump/qualification/summary#resultheader,,15,1594,Lissandra Maysa CAMPOS,BRA,6.02
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,1,2209,Ella ONOJUVWEVWO,NGR,50.59 Q
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,2,2268,Justyna ŚWIĘTY-ERSETIC,POL,50.89 SB
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,3,1994,Sharlene MAWDSLEY,IRL,51.18
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,4,1720,Tereza PETRŽILKOVÁ,CZE,51.46 SB
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,5,1963,Aliyah ABRAMS,GUY,51.84
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,6,1977,Pahal KIRAN,IND,52.59
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,1,2292,Gabby SCOTT,PUR,50.52 Q NR
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,2,2304,Miranda Charlene COETZEE,RSA,50.66 q PB
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,3,1718,Lurdes Gloria MANUEL,CZE,50.81 q
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,4,2140,Modesta Justė MORAUSKAITĖ,LTU,51.33 SB
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,5,1576,Helena PONETTE,BEL,51.46 PB
11:20,W,400 Metres,Repechage Round,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/startlist#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/result#resultheader,https://worldathletics.org/results/olympic-games/2024/the-xxxiii-olympic-games-7087/women/400-metres/repechage-round/summary#resultheader,,6,1653,Martina WEIL,CHI,51.79
